edge_type_id dynamics_params model_template target_query source_query delay
6009 GABA_InhToExc.json exp2syn node_type_id=='476457450'&pop_name=='e4Nr5a1' pop_name=='LIFi23Sst' 1.5
6010 GABA_InhToExc.json exp2syn node_type_id=='314804042'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6012 GABA_InhToExc.json exp2syn node_type_id=='314831019'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6013 GABA_InhToExc.json exp2syn node_type_id=='320207387'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6014 GABA_InhToExc.json exp2syn node_type_id=='323865917'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6015 GABA_InhToExc.json exp2syn node_type_id=='324025297'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6016 GABA_InhToExc.json exp2syn node_type_id=='349621141'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6017 GABA_InhToExc.json exp2syn node_type_id=='354190013'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6018 GABA_InhToExc.json exp2syn node_type_id=='468120757'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6019 GABA_InhToExc.json exp2syn node_type_id=='468193142'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6020 GABA_InhToExc.json exp2syn node_type_id=='469793303'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6021 GABA_InhToExc.json exp2syn node_type_id=='473601979'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6022 GABA_InhToExc.json exp2syn node_type_id=='476048909'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6024 GABA_InhToExc.json exp2syn node_type_id=='476131588'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6026 GABA_InhToExc.json exp2syn node_type_id=='480116737'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6027 GABA_InhToExc.json exp2syn node_type_id=='480169178'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6028 GABA_InhToExc.json exp2syn node_type_id=='480351780'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6029 GABA_InhToExc.json exp2syn node_type_id=='480353286'&pop_name=='e5noRbp4' pop_name=='LIFi23Sst' 1.5
6039 GABA_InhToInh.json exp2syn node_type_id=='327962063'&pop_name=='i23Htr3a' pop_name=='LIFi23Sst' 1.5
6040 GABA_InhToInh.json exp2syn node_type_id=='464188580'&pop_name=='i23Htr3a' pop_name=='LIFi23Sst' 1.5
6041 GABA_InhToInh.json exp2syn node_type_id=='469753383'&pop_name=='i23Htr3a' pop_name=='LIFi23Sst' 1.5
6042 GABA_InhToInh.json exp2syn node_type_id=='473943881'&pop_name=='i23Htr3a' pop_name=='LIFi23Sst' 1.5
6043 GABA_InhToInh.json exp2syn node_type_id=='474267418'&pop_name=='i23Htr3a' pop_name=='LIFi23Sst' 1.5
6044 GABA_InhToInh.json exp2syn node_type_id=='475622680'&pop_name=='i23Htr3a' pop_name=='LIFi23Sst' 1.5
6045 GABA_InhToInh.json exp2syn node_type_id=='475622793'&pop_name=='i23Htr3a' pop_name=='LIFi23Sst' 1.5
6046 GABA_InhToInh.json exp2syn node_type_id=='479220013'&pop_name=='i23Htr3a' pop_name=='LIFi23Sst' 1.5
6047 GABA_InhToInh.json exp2syn node_type_id=='324493977'&pop_name=='i23Sst' pop_name=='LIFi23Sst' 1.5
6048 GABA_InhToInh.json exp2syn node_type_id=='473540161'&pop_name=='i23Sst' pop_name=='LIFi23Sst' 1.5
6049 GABA_InhToInh.json exp2syn node_type_id=='475068599'&pop_name=='i23Sst' pop_name=='LIFi23Sst' 1.5
6050 GABA_InhToInh.json exp2syn node_type_id=='476686112'&pop_name=='i23Sst' pop_name=='LIFi23Sst' 1.5
6071 instanteneousInh.json NULL node_type_id=='100000101'&pop_name=='LIFe5Rbp4' pop_name=='LIFi23Sst' 1.5
6072 instanteneousInh.json NULL node_type_id=='100000102'&pop_name=='LIFe23Cux2' pop_name=='LIFi23Sst' 1.5
6074 instanteneousInh.json NULL node_type_id=='100000104'&pop_name=='LIFe4Scnn1a' pop_name=='LIFi23Sst' 1.5
6075 instanteneousInh.json NULL node_type_id=='100000105'&pop_name=='LIFi23Pvalb' pop_name=='LIFi23Sst' 1.5
6076 instanteneousInh.json NULL node_type_id=='100000110'&pop_name=='LIFe4other' pop_name=='LIFi23Sst' 1.5
6078 instanteneousInh.json NULL node_type_id=='100000112'&pop_name=='LIFi4Pvalb' pop_name=='LIFi23Sst' 1.5
6079 instanteneousInh.json NULL node_type_id=='100000108'&pop_name=='LIFe4Rorb' pop_name=='LIFi23Sst' 1.5
6080 instanteneousInh.json NULL node_type_id=='100000114'&pop_name=='LIFi4Htr3a' pop_name=='LIFi23Sst' 1.5
6081 instanteneousInh.json NULL node_type_id=='100000115'&pop_name=='LIFi4Sst' pop_name=='LIFi23Sst' 1.5
6082 instanteneousInh.json NULL node_type_id=='100000116'&pop_name=='LIFe4Nr5a1' pop_name=='LIFi23Sst' 1.5
6083 instanteneousInh.json NULL node_type_id=='100000119'&pop_name=='LIFe5noRbp4' pop_name=='LIFi23Sst' 1.5
6086 instanteneousInh.json NULL node_type_id=='100000107'&pop_name=='LIFi23Htr3a' pop_name=='LIFi23Sst' 1.5
6087 instanteneousInh.json NULL node_type_id=='100000113'&pop_name=='LIFi23Sst' pop_name=='LIFi23Sst' 1.5
6091 GABA_InhToInh.json exp2syn node_type_id=='475585413'&pop_name=='i1Htr3a' pop_name=='LIFi23Sst' 1.5
6092 GABA_InhToInh.json exp2syn node_type_id=='478107198'&pop_name=='i1Htr3a' pop_name=='LIFi23Sst' 1.5
6093 instanteneousInh.json NULL node_type_id=='100000117'&pop_name=='LIFi1Htr3a' pop_name=='LIFi23Sst' 1.5
6094 GABA_InhToExc.json exp2syn node_type_id=='471129934'&pop_name=='e5Rbp4' pop_name=='LIFi5Htr3a' 1.5
6097 GABA_InhToExc.json exp2syn node_type_id=='471767045'&pop_name=='e5Rbp4' pop_name=='LIFi5Htr3a' 1.5
6098 GABA_InhToExc.json exp2syn node_type_id=='485574832'&pop_name=='e5Rbp4' pop_name=='LIFi5Htr3a' 1.5
6099 GABA_InhToExc.json exp2syn node_type_id=='485835055'&pop_name=='e5Rbp4' pop_name=='LIFi5Htr3a' 1.5
6100 GABA_InhToExc.json exp2syn node_type_id=='485880739'&pop_name=='e5Rbp4' pop_name=='LIFi5Htr3a' 1.5
6101 GABA_InhToExc.json exp2syn node_type_id=='486052980'&pop_name=='e5Rbp4' pop_name=='LIFi5Htr3a' 1.5
6102 GABA_InhToExc.json exp2syn node_type_id=='486110216'&pop_name=='e5Rbp4' pop_name=='LIFi5Htr3a' 1.5
6103 GABA_InhToExc.json exp2syn node_type_id=='487664663'&pop_name=='e5Rbp4' pop_name=='LIFi5Htr3a' 1.5
6106 GABA_InhToInh.json exp2syn node_type_id=='321708130'&pop_name=='i6Pvalb' pop_name=='LIFi5Htr3a' 1.5
6108 GABA_InhToInh.json exp2syn node_type_id=='471087830'&pop_name=='i6Pvalb' pop_name=='LIFi5Htr3a' 1.5
6110 GABA_InhToInh.json exp2syn node_type_id=='478058328'&pop_name=='i6Pvalb' pop_name=='LIFi5Htr3a' 1.5
6111 GABA_InhToInh.json exp2syn node_type_id=='478828646'&pop_name=='i6Pvalb' pop_name=='LIFi5Htr3a' 1.5
6113 GABA_InhToExc.json exp2syn node_type_id=='314900022'&pop_name=='e4Scnn1a' pop_name=='LIFi5Htr3a' 1.5
6116 GABA_InhToExc.json exp2syn node_type_id=='348592897'&pop_name=='e4Scnn1a' pop_name=='LIFi5Htr3a' 1.5
6117 GABA_InhToExc.json exp2syn node_type_id=='395830185'&pop_name=='e4Scnn1a' pop_name=='LIFi5Htr3a' 1.5
6118 GABA_InhToExc.json exp2syn node_type_id=='469798159'&pop_name=='e4Scnn1a' pop_name=='LIFi5Htr3a' 1.5
6119 GABA_InhToExc.json exp2syn node_type_id=='476126528'&pop_name=='e4Scnn1a' pop_name=='LIFi5Htr3a' 1.5
6120 GABA_InhToExc.json exp2syn node_type_id=='476218657'&pop_name=='e4Scnn1a' pop_name=='LIFi5Htr3a' 1.5
6125 GABA_InhToExc.json exp2syn node_type_id=='477135941'&pop_name=='e4other' pop_name=='LIFi5Htr3a' 1.5
6126 GABA_InhToExc.json exp2syn node_type_id=='483061182'&pop_name=='e4other' pop_name=='LIFi5Htr3a' 1.5
6128 GABA_InhToExc.json exp2syn node_type_id=='485909730'&pop_name=='e4other' pop_name=='LIFi5Htr3a' 1.5
6129 GABA_InhToExc.json exp2syn node_type_id=='486146717'&pop_name=='e4other' pop_name=='LIFi5Htr3a' 1.5
6132 GABA_InhToInh.json exp2syn node_type_id=='321023397'&pop_name=='i5Pvalb' pop_name=='LIFi5Htr3a' 1.5
6134 GABA_InhToInh.json exp2syn node_type_id=='333785962'&pop_name=='i5Pvalb' pop_name=='LIFi5Htr3a' 1.5
6138 GABA_InhToInh.json exp2syn node_type_id=='471085676'&pop_name=='i5Pvalb' pop_name=='LIFi5Htr3a' 1.5
6139 GABA_InhToInh.json exp2syn node_type_id=='478793814'&pop_name=='i5Pvalb' pop_name=='LIFi5Htr3a' 1.5
6142 GABA_InhToInh.json exp2syn node_type_id=='486783119'&pop_name=='i5Pvalb' pop_name=='LIFi5Htr3a' 1.5
6144 GABA_InhToInh.json exp2syn node_type_id=='333604946'&pop_name=='i4Pvalb' pop_name=='LIFi5Htr3a' 1.5
6145 GABA_InhToInh.json exp2syn node_type_id=='487667205'&pop_name=='i4Pvalb' pop_name=='LIFi5Htr3a' 1.5
6146 GABA_InhToExc.json exp2syn node_type_id=='314642645'&pop_name=='e4Rorb' pop_name=='LIFi5Htr3a' 1.5
6147 GABA_InhToExc.json exp2syn node_type_id=='324025371'&pop_name=='e4Rorb' pop_name=='LIFi5Htr3a' 1.5
6148 GABA_InhToExc.json exp2syn node_type_id=='329550137'&pop_name=='e4Rorb' pop_name=='LIFi5Htr3a' 1.5
6149 GABA_InhToExc.json exp2syn node_type_id=='473020156'&pop_name=='e4Rorb' pop_name=='LIFi5Htr3a' 1.5
6150 GABA_InhToExc.json exp2syn node_type_id=='476616076'&pop_name=='e4Rorb' pop_name=='LIFi5Htr3a' 1.5
6152 GABA_InhToExc.json exp2syn node_type_id=='480087928'&pop_name=='e4Rorb' pop_name=='LIFi5Htr3a' 1.5
6153 GABA_InhToExc.json exp2syn node_type_id=='480124551'&pop_name=='e4Rorb' pop_name=='LIFi5Htr3a' 1.5
6156 GABA_InhToExc.json exp2syn node_type_id=='485836906'&pop_name=='e4Rorb' pop_name=='LIFi5Htr3a' 1.5
6157 GABA_InhToExc.json exp2syn node_type_id=='486502127'&pop_name=='e4Rorb' pop_name=='LIFi5Htr3a' 1.5
6158 GABA_InhToInh.json exp2syn node_type_id=='474626527'&pop_name=='i4Htr3a' pop_name=='LIFi5Htr3a' 1.5
6159 GABA_InhToInh.json exp2syn node_type_id=='313862167'&pop_name=='i4Sst' pop_name=='LIFi5Htr3a' 1.5
6160 GABA_InhToInh.json exp2syn node_type_id=='473016550'&pop_name=='i4Sst' pop_name=='LIFi5Htr3a' 1.5
6162 GABA_InhToExc.json exp2syn node_type_id=='318733871'&pop_name=='e4Nr5a1' pop_name=='LIFi5Htr3a' 1.5
6163 GABA_InhToExc.json exp2syn node_type_id=='318808427'&pop_name=='e4Nr5a1' pop_name=='LIFi5Htr3a' 1.5
6166 GABA_InhToExc.json exp2syn node_type_id=='386049446'&pop_name=='e4Nr5a1' pop_name=='LIFi5Htr3a' 1.5
6168 GABA_InhToExc.json exp2syn node_type_id=='422738880'&pop_name=='e4Nr5a1' pop_name=='LIFi5Htr3a' 1.5
6169 GABA_InhToExc.json exp2syn node_type_id=='475459689'&pop_name=='e4Nr5a1' pop_name=='LIFi5Htr3a' 1.5
6170 GABA_InhToExc.json exp2syn node_type_id=='476455864'&pop_name=='e4Nr5a1' pop_name=='LIFi5Htr3a' 1.5
6172 GABA_InhToExc.json exp2syn node_type_id=='314804042'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6174 GABA_InhToExc.json exp2syn node_type_id=='314831019'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6175 GABA_InhToExc.json exp2syn node_type_id=='320207387'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6176 GABA_InhToExc.json exp2syn node_type_id=='323865917'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6177 GABA_InhToExc.json exp2syn node_type_id=='324025297'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6178 GABA_InhToExc.json exp2syn node_type_id=='349621141'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6179 GABA_InhToExc.json exp2syn node_type_id=='354190013'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6180 GABA_InhToExc.json exp2syn node_type_id=='468120757'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6181 GABA_InhToExc.json exp2syn node_type_id=='468193142'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6182 GABA_InhToExc.json exp2syn node_type_id=='469793303'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6183 GABA_InhToExc.json exp2syn node_type_id=='473601979'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6184 GABA_InhToExc.json exp2syn node_type_id=='476048909'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6186 GABA_InhToExc.json exp2syn node_type_id=='476131588'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6188 GABA_InhToExc.json exp2syn node_type_id=='480116737'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6189 GABA_InhToExc.json exp2syn node_type_id=='480169178'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6190 GABA_InhToExc.json exp2syn node_type_id=='480351780'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6191 GABA_InhToExc.json exp2syn node_type_id=='480353286'&pop_name=='e5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6192 GABA_InhToExc.json exp2syn node_type_id=='466632464'&pop_name=='e6Ntsr1' pop_name=='LIFi5Htr3a' 1.5
6193 GABA_InhToExc.json exp2syn node_type_id=='471410185'&pop_name=='e6Ntsr1' pop_name=='LIFi5Htr3a' 1.5
6194 GABA_InhToExc.json exp2syn node_type_id=='471786879'&pop_name=='e6Ntsr1' pop_name=='LIFi5Htr3a' 1.5
6195 GABA_InhToExc.json exp2syn node_type_id=='471789504'&pop_name=='e6Ntsr1' pop_name=='LIFi5Htr3a' 1.5
6196 GABA_InhToExc.json exp2syn node_type_id=='471819401'&pop_name=='e6Ntsr1' pop_name=='LIFi5Htr3a' 1.5
6198 GABA_InhToInh.json exp2syn node_type_id=='481001895'&pop_name=='i6Htr3a' pop_name=='LIFi5Htr3a' 1.5
6213 GABA_InhToInh.json exp2syn node_type_id=='478110866'&pop_name=='i5Htr3a' pop_name=='LIFi5Htr3a' 1.5
6216 GABA_InhToInh.json exp2syn node_type_id=='482644550'&pop_name=='i5Htr3a' pop_name=='LIFi5Htr3a' 1.5
6217 GABA_InhToInh.json exp2syn node_type_id=='313862306'&pop_name=='i6Sst' pop_name=='LIFi5Htr3a' 1.5
6219 GABA_InhToInh.json exp2syn node_type_id=='473564515'&pop_name=='i6Sst' pop_name=='LIFi5Htr3a' 1.5
6220 GABA_InhToInh.json exp2syn node_type_id=='476104386'&pop_name=='i6Sst' pop_name=='LIFi5Htr3a' 1.5
6221 GABA_InhToInh.json exp2syn node_type_id=='476754635'&pop_name=='i6Sst' pop_name=='LIFi5Htr3a' 1.5
6222 GABA_InhToInh.json exp2syn node_type_id=='323475862'&pop_name=='i5Sst' pop_name=='LIFi5Htr3a' 1.5
6225 GABA_InhToInh.json exp2syn node_type_id=='464198958'&pop_name=='i5Sst' pop_name=='LIFi5Htr3a' 1.5
6231 GABA_InhToInh.json exp2syn node_type_id=='478396248'&pop_name=='i5Sst' pop_name=='LIFi5Htr3a' 1.5
6232 GABA_InhToInh.json exp2syn node_type_id=='482690728'&pop_name=='i5Sst' pop_name=='LIFi5Htr3a' 1.5
6233 instanteneousInh.json NULL node_type_id=='100000101'&pop_name=='LIFe5Rbp4' pop_name=='LIFi5Htr3a' 1.5
6235 instanteneousInh.json NULL node_type_id=='100000103'&pop_name=='LIFi6Pvalb' pop_name=='LIFi5Htr3a' 1.5
6236 instanteneousInh.json NULL node_type_id=='100000104'&pop_name=='LIFe4Scnn1a' pop_name=='LIFi5Htr3a' 1.5
6238 instanteneousInh.json NULL node_type_id=='100000110'&pop_name=='LIFe4other' pop_name=='LIFi5Htr3a' 1.5
6239 instanteneousInh.json NULL node_type_id=='100000111'&pop_name=='LIFi5Pvalb' pop_name=='LIFi5Htr3a' 1.5
6240 instanteneousInh.json NULL node_type_id=='100000112'&pop_name=='LIFi4Pvalb' pop_name=='LIFi5Htr3a' 1.5
6241 instanteneousInh.json NULL node_type_id=='100000108'&pop_name=='LIFe4Rorb' pop_name=='LIFi5Htr3a' 1.5
6242 instanteneousInh.json NULL node_type_id=='100000114'&pop_name=='LIFi4Htr3a' pop_name=='LIFi5Htr3a' 1.5
6243 instanteneousInh.json NULL node_type_id=='100000115'&pop_name=='LIFi4Sst' pop_name=='LIFi5Htr3a' 1.5
6244 instanteneousInh.json NULL node_type_id=='100000116'&pop_name=='LIFe4Nr5a1' pop_name=='LIFi5Htr3a' 1.5
6245 instanteneousInh.json NULL node_type_id=='100000119'&pop_name=='LIFe5noRbp4' pop_name=='LIFi5Htr3a' 1.5
6246 instanteneousInh.json NULL node_type_id=='100000121'&pop_name=='LIFe6Ntsr1' pop_name=='LIFi5Htr3a' 1.5
6247 instanteneousInh.json NULL node_type_id=='100000106'&pop_name=='LIFi6Htr3a' pop_name=='LIFi5Htr3a' 1.5
6250 instanteneousInh.json NULL node_type_id=='100000109'&pop_name=='LIFi5Htr3a' pop_name=='LIFi5Htr3a' 1.5
6251 instanteneousInh.json NULL node_type_id=='100000120'&pop_name=='LIFi6Sst' pop_name=='LIFi5Htr3a' 1.5
6252 instanteneousInh.json NULL node_type_id=='100000118'&pop_name=='LIFi5Sst' pop_name=='LIFi5Htr3a' 1.5
6256 GABA_InhToExc.json exp2syn node_type_id=='471129934'&pop_name=='e5Rbp4' pop_name=='LIFi6Sst' 1.5
6257 GABA_InhToExc.json exp2syn node_type_id=='471143169'&pop_name=='e5Rbp4' pop_name=='LIFi6Sst' 1.5
6258 GABA_InhToExc.json exp2syn node_type_id=='471758398'&pop_name=='e5Rbp4' pop_name=='LIFi6Sst' 1.5
6259 GABA_InhToExc.json exp2syn node_type_id=='471767045'&pop_name=='e5Rbp4' pop_name=='LIFi6Sst' 1.5
6260 GABA_InhToExc.json exp2syn node_type_id=='485574832'&pop_name=='e5Rbp4' pop_name=='LIFi6Sst' 1.5
6261 GABA_InhToExc.json exp2syn node_type_id=='485835055'&pop_name=='e5Rbp4' pop_name=='LIFi6Sst' 1.5
6262 GABA_InhToExc.json exp2syn node_type_id=='485880739'&pop_name=='e5Rbp4' pop_name=='LIFi6Sst' 1.5
6263 GABA_InhToExc.json exp2syn node_type_id=='486052980'&pop_name=='e5Rbp4' pop_name=='LIFi6Sst' 1.5
6264 GABA_InhToExc.json exp2syn node_type_id=='486110216'&pop_name=='e5Rbp4' pop_name=='LIFi6Sst' 1.5
6265 GABA_InhToExc.json exp2syn node_type_id=='487664663'&pop_name=='e5Rbp4' pop_name=='LIFi6Sst' 1.5
6268 GABA_InhToInh.json exp2syn node_type_id=='321708130'&pop_name=='i6Pvalb' pop_name=='LIFi6Sst' 1.5
6270 GABA_InhToInh.json exp2syn node_type_id=='471087830'&pop_name=='i6Pvalb' pop_name=='LIFi6Sst' 1.5
6272 GABA_InhToInh.json exp2syn node_type_id=='478058328'&pop_name=='i6Pvalb' pop_name=='LIFi6Sst' 1.5
6273 GABA_InhToInh.json exp2syn node_type_id=='478828646'&pop_name=='i6Pvalb' pop_name=='LIFi6Sst' 1.5
6294 GABA_InhToInh.json exp2syn node_type_id=='321023397'&pop_name=='i5Pvalb' pop_name=='LIFi6Sst' 1.5
6296 GABA_InhToInh.json exp2syn node_type_id=='333785962'&pop_name=='i5Pvalb' pop_name=='LIFi6Sst' 1.5
6297 GABA_InhToInh.json exp2syn node_type_id=='396608557'&pop_name=='i5Pvalb' pop_name=='LIFi6Sst' 1.5
6299 GABA_InhToInh.json exp2syn node_type_id=='471077857'&pop_name=='i5Pvalb' pop_name=='LIFi6Sst' 1.5
6300 GABA_InhToInh.json exp2syn node_type_id=='471085676'&pop_name=='i5Pvalb' pop_name=='LIFi6Sst' 1.5
6301 GABA_InhToInh.json exp2syn node_type_id=='478793814'&pop_name=='i5Pvalb' pop_name=='LIFi6Sst' 1.5
6304 GABA_InhToInh.json exp2syn node_type_id=='486783119'&pop_name=='i5Pvalb' pop_name=='LIFi6Sst' 1.5
6334 GABA_InhToExc.json exp2syn node_type_id=='314804042'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6336 GABA_InhToExc.json exp2syn node_type_id=='314831019'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6337 GABA_InhToExc.json exp2syn node_type_id=='320207387'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6338 GABA_InhToExc.json exp2syn node_type_id=='323865917'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6339 GABA_InhToExc.json exp2syn node_type_id=='324025297'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6340 GABA_InhToExc.json exp2syn node_type_id=='349621141'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6341 GABA_InhToExc.json exp2syn node_type_id=='354190013'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6342 GABA_InhToExc.json exp2syn node_type_id=='468120757'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6343 GABA_InhToExc.json exp2syn node_type_id=='468193142'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6344 GABA_InhToExc.json exp2syn node_type_id=='469793303'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6345 GABA_InhToExc.json exp2syn node_type_id=='473601979'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6346 GABA_InhToExc.json exp2syn node_type_id=='476048909'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6348 GABA_InhToExc.json exp2syn node_type_id=='476131588'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6350 GABA_InhToExc.json exp2syn node_type_id=='480116737'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6351 GABA_InhToExc.json exp2syn node_type_id=='480169178'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6352 GABA_InhToExc.json exp2syn node_type_id=='480351780'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6353 GABA_InhToExc.json exp2syn node_type_id=='480353286'&pop_name=='e5noRbp4' pop_name=='LIFi6Sst' 1.5
6354 GABA_InhToExc.json exp2syn node_type_id=='466632464'&pop_name=='e6Ntsr1' pop_name=='LIFi6Sst' 1.5
6355 GABA_InhToExc.json exp2syn node_type_id=='471410185'&pop_name=='e6Ntsr1' pop_name=='LIFi6Sst' 1.5
6356 GABA_InhToExc.json exp2syn node_type_id=='471786879'&pop_name=='e6Ntsr1' pop_name=='LIFi6Sst' 1.5
6357 GABA_InhToExc.json exp2syn node_type_id=='471789504'&pop_name=='e6Ntsr1' pop_name=='LIFi6Sst' 1.5
6358 GABA_InhToExc.json exp2syn node_type_id=='471819401'&pop_name=='e6Ntsr1' pop_name=='LIFi6Sst' 1.5
6360 GABA_InhToInh.json exp2syn node_type_id=='481001895'&pop_name=='i6Htr3a' pop_name=='LIFi6Sst' 1.5
6361 GABA_InhToInh.json exp2syn node_type_id=='481136138'&pop_name=='i6Htr3a' pop_name=='LIFi6Sst' 1.5
6375 GABA_InhToInh.json exp2syn node_type_id=='478110866'&pop_name=='i5Htr3a' pop_name=='LIFi6Sst' 1.5
6376 GABA_InhToInh.json exp2syn node_type_id=='481001895'&pop_name=='i5Htr3a' pop_name=='LIFi6Sst' 1.5
6377 GABA_InhToInh.json exp2syn node_type_id=='481136138'&pop_name=='i5Htr3a' pop_name=='LIFi6Sst' 1.5
6378 GABA_InhToInh.json exp2syn node_type_id=='482644550'&pop_name=='i5Htr3a' pop_name=='LIFi6Sst' 1.5
6379 GABA_InhToInh.json exp2syn node_type_id=='313862306'&pop_name=='i6Sst' pop_name=='LIFi6Sst' 1.5
6381 GABA_InhToInh.json exp2syn node_type_id=='473564515'&pop_name=='i6Sst' pop_name=='LIFi6Sst' 1.5
6382 GABA_InhToInh.json exp2syn node_type_id=='476104386'&pop_name=='i6Sst' pop_name=='LIFi6Sst' 1.5
6383 GABA_InhToInh.json exp2syn node_type_id=='476754635'&pop_name=='i6Sst' pop_name=='LIFi6Sst' 1.5
6384 GABA_InhToInh.json exp2syn node_type_id=='323475862'&pop_name=='i5Sst' pop_name=='LIFi6Sst' 1.5
6387 GABA_InhToInh.json exp2syn node_type_id=='464198958'&pop_name=='i5Sst' pop_name=='LIFi6Sst' 1.5
6393 GABA_InhToInh.json exp2syn node_type_id=='478396248'&pop_name=='i5Sst' pop_name=='LIFi6Sst' 1.5
6394 GABA_InhToInh.json exp2syn node_type_id=='482690728'&pop_name=='i5Sst' pop_name=='LIFi6Sst' 1.5
6395 instanteneousInh.json NULL node_type_id=='100000101'&pop_name=='LIFe5Rbp4' pop_name=='LIFi6Sst' 1.5
6397 instanteneousInh.json NULL node_type_id=='100000103'&pop_name=='LIFi6Pvalb' pop_name=='LIFi6Sst' 1.5
6401 instanteneousInh.json NULL node_type_id=='100000111'&pop_name=='LIFi5Pvalb' pop_name=='LIFi6Sst' 1.5
6407 instanteneousInh.json NULL node_type_id=='100000119'&pop_name=='LIFe5noRbp4' pop_name=='LIFi6Sst' 1.5
6408 instanteneousInh.json NULL node_type_id=='100000121'&pop_name=='LIFe6Ntsr1' pop_name=='LIFi6Sst' 1.5
6409 instanteneousInh.json NULL node_type_id=='100000106'&pop_name=='LIFi6Htr3a' pop_name=='LIFi6Sst' 1.5
6412 instanteneousInh.json NULL node_type_id=='100000109'&pop_name=='LIFi5Htr3a' pop_name=='LIFi6Sst' 1.5
6413 instanteneousInh.json NULL node_type_id=='100000120'&pop_name=='LIFi6Sst' pop_name=='LIFi6Sst' 1.5
6414 instanteneousInh.json NULL node_type_id=='100000118'&pop_name=='LIFi5Sst' pop_name=='LIFi6Sst' 1.5
6418 GABA_InhToExc.json exp2syn node_type_id=='471129934'&pop_name=='e5Rbp4' pop_name=='LIFi5Sst' 1.5
6419 GABA_InhToExc.json exp2syn node_type_id=='471143169'&pop_name=='e5Rbp4' pop_name=='LIFi5Sst' 1.5
6420 GABA_InhToExc.json exp2syn node_type_id=='471758398'&pop_name=='e5Rbp4' pop_name=='LIFi5Sst' 1.5
6421 GABA_InhToExc.json exp2syn node_type_id=='471767045'&pop_name=='e5Rbp4' pop_name=='LIFi5Sst' 1.5
6422 GABA_InhToExc.json exp2syn node_type_id=='485574832'&pop_name=='e5Rbp4' pop_name=='LIFi5Sst' 1.5
