edge_type_id source_query target_query model_template delay dynamics_params
1755 pop_name=='i23Sst' node_type_id=='481093525' static_synapse 1.5 i2i.json
1756 pop_name=='i4Htr3a' node_type_id=='481093525' static_synapse 1.5 i2i.json
1757 pop_name=='i4Sst' node_type_id=='481093525' static_synapse 1.5 i2i.json
1758 pop_name=='e4Nr5a1' node_type_id=='481093525' static_synapse 1.2 e2i.json
1759 pop_name=='i1Htr3a' node_type_id=='481093525' static_synapse 3.8 i2i.json
1760 pop_name=='i5Sst' node_type_id=='481093525' static_synapse 1.5 i2i.json
1761 pop_name=='e5noRbp4' node_type_id=='481093525' static_synapse 1.2 e2i.json
1762 pop_name=='i6Sst' node_type_id=='481093525' static_synapse 1.5 i2i.json
1763 pop_name=='e6Ntsr1' node_type_id=='481093525' static_synapse 1.2 e2i.json
1764 pop_name=='e5Rbp4' node_type_id=='466632464' static_synapse 1.8 e2e.json
1765 pop_name=='e23Cux2' node_type_id=='466632464' static_synapse 0.0 e2e.json
1766 pop_name=='i6Pvalb' node_type_id=='466632464' static_synapse 0.9 i2e.json
1767 pop_name=='e4Scnn1a' node_type_id=='466632464' static_synapse 1.9 e2e.json
1768 pop_name=='i23Pvalb' node_type_id=='466632464' static_synapse 0.9 i2e.json
1769 pop_name=='i6Htr3a' node_type_id=='466632464' static_synapse 1.5 i2e.json
1770 pop_name=='i5Htr3a' node_type_id=='466632464' static_synapse 1.5 i2e.json
1771 pop_name=='i23Htr3a' node_type_id=='466632464' static_synapse 1.5 i2e.json
1772 pop_name=='e4Rorb' node_type_id=='466632464' static_synapse 1.9 e2e.json
1773 pop_name=='e4other' node_type_id=='466632464' static_synapse 1.9 e2e.json
1774 pop_name=='i5Pvalb' node_type_id=='466632464' static_synapse 0.9 i2e.json
1775 pop_name=='i4Pvalb' node_type_id=='466632464' static_synapse 0.9 i2e.json
1776 pop_name=='i23Sst' node_type_id=='466632464' static_synapse 1.5 i2e.json
1777 pop_name=='i4Htr3a' node_type_id=='466632464' static_synapse 1.5 i2e.json
1778 pop_name=='i4Sst' node_type_id=='466632464' static_synapse 1.5 i2e.json
1779 pop_name=='e4Nr5a1' node_type_id=='466632464' static_synapse 1.9 e2e.json
1780 pop_name=='i1Htr3a' node_type_id=='466632464' static_synapse 3.8 i2e.json
1781 pop_name=='i5Sst' node_type_id=='466632464' static_synapse 1.5 i2e.json
1782 pop_name=='e5noRbp4' node_type_id=='466632464' static_synapse 1.8 e2e.json
1783 pop_name=='i6Sst' node_type_id=='466632464' static_synapse 1.5 i2e.json
1784 pop_name=='e6Ntsr1' node_type_id=='466632464' static_synapse 1.8 e2e.json
1785 pop_name=='e5Rbp4' node_type_id=='324025371' static_synapse 2.5 e2e.json
1786 pop_name=='e23Cux2' node_type_id=='324025371' static_synapse 1.6 e2e.json
1787 pop_name=='i6Pvalb' node_type_id=='324025371' static_synapse 0.9 i2e.json
1788 pop_name=='e4Scnn1a' node_type_id=='324025371' static_synapse 1.3 e2e.json
1789 pop_name=='i23Pvalb' node_type_id=='324025371' static_synapse 0.9 i2e.json
1790 pop_name=='i6Htr3a' node_type_id=='324025371' static_synapse 1.5 i2e.json
1791 pop_name=='i5Htr3a' node_type_id=='324025371' static_synapse 1.5 i2e.json
1792 pop_name=='i23Htr3a' node_type_id=='324025371' static_synapse 1.5 i2e.json
1793 pop_name=='e4Rorb' node_type_id=='324025371' static_synapse 1.3 e2e.json
1794 pop_name=='e4other' node_type_id=='324025371' static_synapse 1.3 e2e.json
1795 pop_name=='i5Pvalb' node_type_id=='324025371' static_synapse 0.9 i2e.json
1796 pop_name=='i4Pvalb' node_type_id=='324025371' static_synapse 0.9 i2e.json
1797 pop_name=='i23Sst' node_type_id=='324025371' static_synapse 1.5 i2e.json
1798 pop_name=='i4Htr3a' node_type_id=='324025371' static_synapse 1.5 i2e.json
1799 pop_name=='i4Sst' node_type_id=='324025371' static_synapse 1.5 i2e.json
1800 pop_name=='e4Nr5a1' node_type_id=='324025371' static_synapse 1.3 e2e.json
1801 pop_name=='i1Htr3a' node_type_id=='324025371' static_synapse 3.8 i2e.json
1802 pop_name=='i5Sst' node_type_id=='324025371' static_synapse 1.5 i2e.json
1803 pop_name=='e5noRbp4' node_type_id=='324025371' static_synapse 2.5 e2e.json
1804 pop_name=='i6Sst' node_type_id=='324025371' static_synapse 1.5 i2e.json
1805 pop_name=='e6Ntsr1' node_type_id=='324025371' static_synapse 0.0 e2e.json
1806 pop_name=='e5Rbp4' node_type_id=='480122859' static_synapse 2.5 e2e.json
1807 pop_name=='e23Cux2' node_type_id=='480122859' static_synapse 1.6 e2e.json
1808 pop_name=='i6Pvalb' node_type_id=='480122859' static_synapse 0.9 i2e.json
1809 pop_name=='e4Scnn1a' node_type_id=='480122859' static_synapse 1.3 e2e.json
1810 pop_name=='i23Pvalb' node_type_id=='480122859' static_synapse 0.9 i2e.json
1811 pop_name=='i6Htr3a' node_type_id=='480122859' static_synapse 1.5 i2e.json
1812 pop_name=='i5Htr3a' node_type_id=='480122859' static_synapse 1.5 i2e.json
1813 pop_name=='i23Htr3a' node_type_id=='480122859' static_synapse 1.5 i2e.json
1814 pop_name=='e4Rorb' node_type_id=='480122859' static_synapse 1.3 e2e.json
1815 pop_name=='e4other' node_type_id=='480122859' static_synapse 1.3 e2e.json
1816 pop_name=='i5Pvalb' node_type_id=='480122859' static_synapse 0.9 i2e.json
1817 pop_name=='i4Pvalb' node_type_id=='480122859' static_synapse 0.9 i2e.json
1818 pop_name=='i23Sst' node_type_id=='480122859' static_synapse 1.5 i2e.json
1819 pop_name=='i4Htr3a' node_type_id=='480122859' static_synapse 1.5 i2e.json
1820 pop_name=='i4Sst' node_type_id=='480122859' static_synapse 1.5 i2e.json
1821 pop_name=='e4Nr5a1' node_type_id=='480122859' static_synapse 1.3 e2e.json
1822 pop_name=='i1Htr3a' node_type_id=='480122859' static_synapse 3.8 i2e.json
1823 pop_name=='i5Sst' node_type_id=='480122859' static_synapse 1.5 i2e.json
1824 pop_name=='e5noRbp4' node_type_id=='480122859' static_synapse 2.5 e2e.json
1825 pop_name=='i6Sst' node_type_id=='480122859' static_synapse 1.5 i2e.json
1826 pop_name=='e6Ntsr1' node_type_id=='480122859' static_synapse 0.0 e2e.json
1827 pop_name=='e5Rbp4' node_type_id=='476263004' static_synapse 1.5 e2e.json
1828 pop_name=='e23Cux2' node_type_id=='476263004' static_synapse 1.8 e2e.json
1829 pop_name=='i6Pvalb' node_type_id=='476263004' static_synapse 0.9 i2e.json
1830 pop_name=='e4Scnn1a' node_type_id=='476263004' static_synapse 1.5 e2e.json
1831 pop_name=='i23Pvalb' node_type_id=='476263004' static_synapse 0.9 i2e.json
1832 pop_name=='i6Htr3a' node_type_id=='476263004' static_synapse 1.5 i2e.json
1833 pop_name=='i5Htr3a' node_type_id=='476263004' static_synapse 1.5 i2e.json
1834 pop_name=='i23Htr3a' node_type_id=='476263004' static_synapse 1.5 i2e.json
1835 pop_name=='e4Rorb' node_type_id=='476263004' static_synapse 1.5 e2e.json
1836 pop_name=='e4other' node_type_id=='476263004' static_synapse 1.5 e2e.json
1837 pop_name=='i5Pvalb' node_type_id=='476263004' static_synapse 0.9 i2e.json
1838 pop_name=='i4Pvalb' node_type_id=='476263004' static_synapse 0.9 i2e.json
1839 pop_name=='i23Sst' node_type_id=='476263004' static_synapse 1.5 i2e.json
1840 pop_name=='i4Htr3a' node_type_id=='476263004' static_synapse 1.5 i2e.json
1841 pop_name=='i4Sst' node_type_id=='476263004' static_synapse 1.5 i2e.json
1842 pop_name=='e4Nr5a1' node_type_id=='476263004' static_synapse 1.5 e2e.json
1843 pop_name=='i1Htr3a' node_type_id=='476263004' static_synapse 3.8 i2e.json
1844 pop_name=='i5Sst' node_type_id=='476263004' static_synapse 1.5 i2e.json
1845 pop_name=='e5noRbp4' node_type_id=='476263004' static_synapse 1.5 e2e.json
1846 pop_name=='i6Sst' node_type_id=='476263004' static_synapse 1.5 i2e.json
1847 pop_name=='e6Ntsr1' node_type_id=='476263004' static_synapse 3.5 e2e.json
1848 pop_name=='e5Rbp4' node_type_id=='484635029' static_synapse 1.2 e2i.json
1849 pop_name=='e23Cux2' node_type_id=='484635029' static_synapse 1.2 e2i.json
1850 pop_name=='i6Pvalb' node_type_id=='484635029' static_synapse 1.6 i2i.json
1851 pop_name=='e4Scnn1a' node_type_id=='484635029' static_synapse 1.2 e2i.json
1852 pop_name=='i23Pvalb' node_type_id=='484635029' static_synapse 1.6 i2i.json
1853 pop_name=='i6Htr3a' node_type_id=='484635029' static_synapse 1.5 i2i.json
1854 pop_name=='i5Htr3a' node_type_id=='484635029' static_synapse 1.5 i2i.json
1855 pop_name=='i23Htr3a' node_type_id=='484635029' static_synapse 1.5 i2i.json
1856 pop_name=='e4Rorb' node_type_id=='484635029' static_synapse 1.2 e2i.json
1857 pop_name=='e4other' node_type_id=='484635029' static_synapse 1.2 e2i.json
1858 pop_name=='i5Pvalb' node_type_id=='484635029' static_synapse 1.6 i2i.json
1859 pop_name=='i4Pvalb' node_type_id=='484635029' static_synapse 1.6 i2i.json
1860 pop_name=='i23Sst' node_type_id=='484635029' static_synapse 1.5 i2i.json
1861 pop_name=='i4Htr3a' node_type_id=='484635029' static_synapse 1.5 i2i.json
1862 pop_name=='i4Sst' node_type_id=='484635029' static_synapse 1.5 i2i.json
1863 pop_name=='e4Nr5a1' node_type_id=='484635029' static_synapse 1.2 e2i.json
1864 pop_name=='i1Htr3a' node_type_id=='484635029' static_synapse 3.8 i2i.json
1865 pop_name=='i5Sst' node_type_id=='484635029' static_synapse 1.5 i2i.json
1866 pop_name=='e5noRbp4' node_type_id=='484635029' static_synapse 1.2 e2i.json
1867 pop_name=='i6Sst' node_type_id=='484635029' static_synapse 1.5 i2i.json
1868 pop_name=='e6Ntsr1' node_type_id=='484635029' static_synapse 1.2 e2i.json
1869 pop_name=='e5Rbp4' node_type_id=='468120757' static_synapse 1.5 e2e.json
1870 pop_name=='e23Cux2' node_type_id=='468120757' static_synapse 1.8 e2e.json
1871 pop_name=='i6Pvalb' node_type_id=='468120757' static_synapse 0.9 i2e.json
1872 pop_name=='e4Scnn1a' node_type_id=='468120757' static_synapse 1.5 e2e.json
1873 pop_name=='i23Pvalb' node_type_id=='468120757' static_synapse 0.9 i2e.json
1874 pop_name=='i6Htr3a' node_type_id=='468120757' static_synapse 1.5 i2e.json
1875 pop_name=='i5Htr3a' node_type_id=='468120757' static_synapse 1.5 i2e.json
1876 pop_name=='i23Htr3a' node_type_id=='468120757' static_synapse 1.5 i2e.json
1877 pop_name=='e4Rorb' node_type_id=='468120757' static_synapse 1.5 e2e.json
1878 pop_name=='e4other' node_type_id=='468120757' static_synapse 1.5 e2e.json
1879 pop_name=='i5Pvalb' node_type_id=='468120757' static_synapse 0.9 i2e.json
1880 pop_name=='i4Pvalb' node_type_id=='468120757' static_synapse 0.9 i2e.json
1881 pop_name=='i23Sst' node_type_id=='468120757' static_synapse 1.5 i2e.json
1882 pop_name=='i4Htr3a' node_type_id=='468120757' static_synapse 1.5 i2e.json
1883 pop_name=='i4Sst' node_type_id=='468120757' static_synapse 1.5 i2e.json
1884 pop_name=='e4Nr5a1' node_type_id=='468120757' static_synapse 1.5 e2e.json
1885 pop_name=='i1Htr3a' node_type_id=='468120757' static_synapse 3.8 i2e.json
1886 pop_name=='i5Sst' node_type_id=='468120757' static_synapse 1.5 i2e.json
1887 pop_name=='e5noRbp4' node_type_id=='468120757' static_synapse 1.5 e2e.json
1888 pop_name=='i6Sst' node_type_id=='468120757' static_synapse 1.5 i2e.json
1889 pop_name=='e6Ntsr1' node_type_id=='468120757' static_synapse 3.5 e2e.json
1890 pop_name=='e5Rbp4' node_type_id=='509003464' static_synapse 1.8 e2e.json
1891 pop_name=='e23Cux2' node_type_id=='509003464' static_synapse 0.0 e2e.json
1892 pop_name=='i6Pvalb' node_type_id=='509003464' static_synapse 0.9 i2e.json
1893 pop_name=='e4Scnn1a' node_type_id=='509003464' static_synapse 1.9 e2e.json
1894 pop_name=='i23Pvalb' node_type_id=='509003464' static_synapse 0.9 i2e.json
1895 pop_name=='i6Htr3a' node_type_id=='509003464' static_synapse 1.5 i2e.json
1896 pop_name=='i5Htr3a' node_type_id=='509003464' static_synapse 1.5 i2e.json
1897 pop_name=='i23Htr3a' node_type_id=='509003464' static_synapse 1.5 i2e.json
1898 pop_name=='e4Rorb' node_type_id=='509003464' static_synapse 1.9 e2e.json
1899 pop_name=='e4other' node_type_id=='509003464' static_synapse 1.9 e2e.json
1900 pop_name=='i5Pvalb' node_type_id=='509003464' static_synapse 0.9 i2e.json
1901 pop_name=='i4Pvalb' node_type_id=='509003464' static_synapse 0.9 i2e.json
1902 pop_name=='i23Sst' node_type_id=='509003464' static_synapse 1.5 i2e.json
1903 pop_name=='i4Htr3a' node_type_id=='509003464' static_synapse 1.5 i2e.json
1904 pop_name=='i4Sst' node_type_id=='509003464' static_synapse 1.5 i2e.json
1905 pop_name=='e4Nr5a1' node_type_id=='509003464' static_synapse 1.9 e2e.json
1906 pop_name=='i1Htr3a' node_type_id=='509003464' static_synapse 3.8 i2e.json
1907 pop_name=='i5Sst' node_type_id=='509003464' static_synapse 1.5 i2e.json
1908 pop_name=='e5noRbp4' node_type_id=='509003464' static_synapse 1.8 e2e.json
1909 pop_name=='i6Sst' node_type_id=='509003464' static_synapse 1.5 i2e.json
1910 pop_name=='e6Ntsr1' node_type_id=='509003464' static_synapse 1.8 e2e.json
1911 pop_name=='e5Rbp4' node_type_id=='476104386' static_synapse 1.5 e2i.json
1912 pop_name=='e23Cux2' node_type_id=='476104386' static_synapse 1.5 e2i.json
1913 pop_name=='i6Pvalb' node_type_id=='476104386' static_synapse 1.2 i2i.json
1914 pop_name=='e4Scnn1a' node_type_id=='476104386' static_synapse 1.5 e2i.json
1915 pop_name=='i23Pvalb' node_type_id=='476104386' static_synapse 1.2 i2i.json
1916 pop_name=='i6Htr3a' node_type_id=='476104386' static_synapse 1.5 i2i.json
1917 pop_name=='i5Htr3a' node_type_id=='476104386' static_synapse 1.5 i2i.json
1918 pop_name=='i23Htr3a' node_type_id=='476104386' static_synapse 1.5 i2i.json
1919 pop_name=='e4Rorb' node_type_id=='476104386' static_synapse 1.5 e2i.json
1920 pop_name=='e4other' node_type_id=='476104386' static_synapse 1.5 e2i.json
1921 pop_name=='i5Pvalb' node_type_id=='476104386' static_synapse 1.2 i2i.json
1922 pop_name=='i4Pvalb' node_type_id=='476104386' static_synapse 1.2 i2i.json
1923 pop_name=='i23Sst' node_type_id=='476104386' static_synapse 1.5 i2i.json
1924 pop_name=='i4Htr3a' node_type_id=='476104386' static_synapse 1.5 i2i.json
1925 pop_name=='i4Sst' node_type_id=='476104386' static_synapse 1.5 i2i.json
1926 pop_name=='e4Nr5a1' node_type_id=='476104386' static_synapse 1.5 e2i.json
1927 pop_name=='i1Htr3a' node_type_id=='476104386' static_synapse 3.8 i2i.json
1928 pop_name=='i5Sst' node_type_id=='476104386' static_synapse 1.5 i2i.json
1929 pop_name=='e5noRbp4' node_type_id=='476104386' static_synapse 1.5 e2i.json
1930 pop_name=='i6Sst' node_type_id=='476104386' static_synapse 1.5 i2i.json
1931 pop_name=='e6Ntsr1' node_type_id=='476104386' static_synapse 1.5 e2i.json
1932 pop_name=='e5Rbp4' node_type_id=='504608602' static_synapse 1.5 e2i.json
1933 pop_name=='e23Cux2' node_type_id=='504608602' static_synapse 1.5 e2i.json
1934 pop_name=='i6Pvalb' node_type_id=='504608602' static_synapse 1.2 i2i.json
1935 pop_name=='e4Scnn1a' node_type_id=='504608602' static_synapse 1.5 e2i.json
1936 pop_name=='i23Pvalb' node_type_id=='504608602' static_synapse 1.2 i2i.json
1937 pop_name=='i6Htr3a' node_type_id=='504608602' static_synapse 1.5 i2i.json
1938 pop_name=='i5Htr3a' node_type_id=='504608602' static_synapse 1.5 i2i.json
1939 pop_name=='i23Htr3a' node_type_id=='504608602' static_synapse 1.5 i2i.json
1940 pop_name=='e4Rorb' node_type_id=='504608602' static_synapse 1.5 e2i.json
1941 pop_name=='e4other' node_type_id=='504608602' static_synapse 1.5 e2i.json
1942 pop_name=='i5Pvalb' node_type_id=='504608602' static_synapse 1.2 i2i.json
1943 pop_name=='i4Pvalb' node_type_id=='504608602' static_synapse 1.2 i2i.json
1944 pop_name=='i23Sst' node_type_id=='504608602' static_synapse 1.5 i2i.json
1945 pop_name=='i4Htr3a' node_type_id=='504608602' static_synapse 1.5 i2i.json
1946 pop_name=='i4Sst' node_type_id=='504608602' static_synapse 1.5 i2i.json
1947 pop_name=='e4Nr5a1' node_type_id=='504608602' static_synapse 1.5 e2i.json
1948 pop_name=='i1Htr3a' node_type_id=='504608602' static_synapse 3.8 i2i.json
1949 pop_name=='i5Sst' node_type_id=='504608602' static_synapse 1.5 i2i.json
1950 pop_name=='e5noRbp4' node_type_id=='504608602' static_synapse 1.5 e2i.json
1951 pop_name=='i6Sst' node_type_id=='504608602' static_synapse 1.5 i2i.json
1952 pop_name=='e6Ntsr1' node_type_id=='504608602' static_synapse 1.5 e2i.json
1953 pop_name=='e5Rbp4' node_type_id=='478828646' static_synapse 1.2 e2i.json
1954 pop_name=='e23Cux2' node_type_id=='478828646' static_synapse 1.2 e2i.json
1955 pop_name=='i6Pvalb' node_type_id=='478828646' static_synapse 1.6 i2i.json
1956 pop_name=='e4Scnn1a' node_type_id=='478828646' static_synapse 1.2 e2i.json
1957 pop_name=='i23Pvalb' node_type_id=='478828646' static_synapse 1.6 i2i.json
1958 pop_name=='i6Htr3a' node_type_id=='478828646' static_synapse 1.5 i2i.json
1959 pop_name=='i5Htr3a' node_type_id=='478828646' static_synapse 1.5 i2i.json
1960 pop_name=='i23Htr3a' node_type_id=='478828646' static_synapse 1.5 i2i.json
1961 pop_name=='e4Rorb' node_type_id=='478828646' static_synapse 1.2 e2i.json
1962 pop_name=='e4other' node_type_id=='478828646' static_synapse 1.2 e2i.json
1963 pop_name=='i5Pvalb' node_type_id=='478828646' static_synapse 1.6 i2i.json
1964 pop_name=='i4Pvalb' node_type_id=='478828646' static_synapse 1.6 i2i.json
1965 pop_name=='i23Sst' node_type_id=='478828646' static_synapse 1.5 i2i.json
1966 pop_name=='i4Htr3a' node_type_id=='478828646' static_synapse 1.5 i2i.json
1967 pop_name=='i4Sst' node_type_id=='478828646' static_synapse 1.5 i2i.json
1968 pop_name=='e4Nr5a1' node_type_id=='478828646' static_synapse 1.2 e2i.json
1969 pop_name=='i1Htr3a' node_type_id=='478828646' static_synapse 3.8 i2i.json
1970 pop_name=='i5Sst' node_type_id=='478828646' static_synapse 1.5 i2i.json
1971 pop_name=='e5noRbp4' node_type_id=='478828646' static_synapse 1.2 e2i.json
1972 pop_name=='i6Sst' node_type_id=='478828646' static_synapse 1.5 i2i.json
1973 pop_name=='e6Ntsr1' node_type_id=='478828646' static_synapse 1.2 e2i.json
1974 pop_name=='e5Rbp4' node_type_id=='480090260' static_synapse 1.5 e2e.json
1975 pop_name=='e23Cux2' node_type_id=='480090260' static_synapse 1.8 e2e.json
1976 pop_name=='i6Pvalb' node_type_id=='480090260' static_synapse 0.9 i2e.json
1977 pop_name=='e4Scnn1a' node_type_id=='480090260' static_synapse 1.5 e2e.json
1978 pop_name=='i23Pvalb' node_type_id=='480090260' static_synapse 0.9 i2e.json
1979 pop_name=='i6Htr3a' node_type_id=='480090260' static_synapse 1.5 i2e.json
1980 pop_name=='i5Htr3a' node_type_id=='480090260' static_synapse 1.5 i2e.json
1981 pop_name=='i23Htr3a' node_type_id=='480090260' static_synapse 1.5 i2e.json
1982 pop_name=='e4Rorb' node_type_id=='480090260' static_synapse 1.5 e2e.json
1983 pop_name=='e4other' node_type_id=='480090260' static_synapse 1.5 e2e.json
1984 pop_name=='i5Pvalb' node_type_id=='480090260' static_synapse 0.9 i2e.json
1985 pop_name=='i4Pvalb' node_type_id=='480090260' static_synapse 0.9 i2e.json
1986 pop_name=='i23Sst' node_type_id=='480090260' static_synapse 1.5 i2e.json
1987 pop_name=='i4Htr3a' node_type_id=='480090260' static_synapse 1.5 i2e.json
1988 pop_name=='i4Sst' node_type_id=='480090260' static_synapse 1.5 i2e.json
1989 pop_name=='e4Nr5a1' node_type_id=='480090260' static_synapse 1.5 e2e.json
1990 pop_name=='i1Htr3a' node_type_id=='480090260' static_synapse 3.8 i2e.json
1991 pop_name=='i5Sst' node_type_id=='480090260' static_synapse 1.5 i2e.json
1992 pop_name=='e5noRbp4' node_type_id=='480090260' static_synapse 1.5 e2e.json
1993 pop_name=='i6Sst' node_type_id=='480090260' static_synapse 1.5 i2e.json
1994 pop_name=='e6Ntsr1' node_type_id=='480090260' static_synapse 3.5 e2e.json
1995 pop_name=='e5Rbp4' node_type_id=='539742766' static_synapse 1.8 e2e.json
1996 pop_name=='e23Cux2' node_type_id=='539742766' static_synapse 0.0 e2e.json
1997 pop_name=='i6Pvalb' node_type_id=='539742766' static_synapse 0.9 i2e.json
1998 pop_name=='e4Scnn1a' node_type_id=='539742766' static_synapse 1.9 e2e.json
1999 pop_name=='i23Pvalb' node_type_id=='539742766' static_synapse 0.9 i2e.json
2000 pop_name=='i6Htr3a' node_type_id=='539742766' static_synapse 1.5 i2e.json
2001 pop_name=='i5Htr3a' node_type_id=='539742766' static_synapse 1.5 i2e.json
2002 pop_name=='i23Htr3a' node_type_id=='539742766' static_synapse 1.5 i2e.json
2003 pop_name=='e4Rorb' node_type_id=='539742766' static_synapse 1.9 e2e.json
2004 pop_name=='e4other' node_type_id=='539742766' static_synapse 1.9 e2e.json
2005 pop_name=='i5Pvalb' node_type_id=='539742766' static_synapse 0.9 i2e.json
2006 pop_name=='i4Pvalb' node_type_id=='539742766' static_synapse 0.9 i2e.json
2007 pop_name=='i23Sst' node_type_id=='539742766' static_synapse 1.5 i2e.json
2008 pop_name=='i4Htr3a' node_type_id=='539742766' static_synapse 1.5 i2e.json
2009 pop_name=='i4Sst' node_type_id=='539742766' static_synapse 1.5 i2e.json
2010 pop_name=='e4Nr5a1' node_type_id=='539742766' static_synapse 1.9 e2e.json
2011 pop_name=='i1Htr3a' node_type_id=='539742766' static_synapse 3.8 i2e.json
2012 pop_name=='i5Sst' node_type_id=='539742766' static_synapse 1.5 i2e.json
2013 pop_name=='e5noRbp4' node_type_id=='539742766' static_synapse 1.8 e2e.json
2014 pop_name=='i6Sst' node_type_id=='539742766' static_synapse 1.5 i2e.json
2015 pop_name=='e6Ntsr1' node_type_id=='539742766' static_synapse 1.8 e2e.json
2016 pop_name=='e5Rbp4' node_type_id=='487601493' static_synapse 2.5 e2e.json
2017 pop_name=='e23Cux2' node_type_id=='487601493' static_synapse 1.6 e2e.json
2018 pop_name=='i6Pvalb' node_type_id=='487601493' static_synapse 0.9 i2e.json
2019 pop_name=='e4Scnn1a' node_type_id=='487601493' static_synapse 1.3 e2e.json
2020 pop_name=='i23Pvalb' node_type_id=='487601493' static_synapse 0.9 i2e.json
2021 pop_name=='i6Htr3a' node_type_id=='487601493' static_synapse 1.5 i2e.json
2022 pop_name=='i5Htr3a' node_type_id=='487601493' static_synapse 1.5 i2e.json
2023 pop_name=='i23Htr3a' node_type_id=='487601493' static_synapse 1.5 i2e.json
2024 pop_name=='e4Rorb' node_type_id=='487601493' static_synapse 1.3 e2e.json
2025 pop_name=='e4other' node_type_id=='487601493' static_synapse 1.3 e2e.json
2026 pop_name=='i5Pvalb' node_type_id=='487601493' static_synapse 0.9 i2e.json
2027 pop_name=='i4Pvalb' node_type_id=='487601493' static_synapse 0.9 i2e.json
2028 pop_name=='i23Sst' node_type_id=='487601493' static_synapse 1.5 i2e.json
2029 pop_name=='i4Htr3a' node_type_id=='487601493' static_synapse 1.5 i2e.json
2030 pop_name=='i4Sst' node_type_id=='487601493' static_synapse 1.5 i2e.json
2031 pop_name=='e4Nr5a1' node_type_id=='487601493' static_synapse 1.3 e2e.json
2032 pop_name=='i1Htr3a' node_type_id=='487601493' static_synapse 3.8 i2e.json
2033 pop_name=='i5Sst' node_type_id=='487601493' static_synapse 1.5 i2e.json
2034 pop_name=='e5noRbp4' node_type_id=='487601493' static_synapse 2.5 e2e.json
2035 pop_name=='i6Sst' node_type_id=='487601493' static_synapse 1.5 i2e.json
2036 pop_name=='e6Ntsr1' node_type_id=='487601493' static_synapse 0.0 e2e.json
2037 pop_name=='e5Rbp4' node_type_id=='487661754' static_synapse 3.0 e2e.json
2038 pop_name=='e23Cux2' node_type_id=='487661754' static_synapse 1.6 e2e.json
2039 pop_name=='i6Pvalb' node_type_id=='487661754' static_synapse 0.9 i2e.json
2040 pop_name=='e4Scnn1a' node_type_id=='487661754' static_synapse 2.3 e2e.json
2041 pop_name=='i23Pvalb' node_type_id=='487661754' static_synapse 0.9 i2e.json
2042 pop_name=='i6Htr3a' node_type_id=='487661754' static_synapse 1.5 i2e.json
2043 pop_name=='i5Htr3a' node_type_id=='487661754' static_synapse 1.5 i2e.json
2044 pop_name=='i23Htr3a' node_type_id=='487661754' static_synapse 1.5 i2e.json
2045 pop_name=='e4Rorb' node_type_id=='487661754' static_synapse 2.3 e2e.json
2046 pop_name=='e4other' node_type_id=='487661754' static_synapse 2.3 e2e.json
2047 pop_name=='i5Pvalb' node_type_id=='487661754' static_synapse 0.9 i2e.json
2048 pop_name=='i4Pvalb' node_type_id=='487661754' static_synapse 0.9 i2e.json
2049 pop_name=='i23Sst' node_type_id=='487661754' static_synapse 1.5 i2e.json
2050 pop_name=='i4Htr3a' node_type_id=='487661754' static_synapse 1.5 i2e.json
2051 pop_name=='i4Sst' node_type_id=='487661754' static_synapse 1.5 i2e.json
2052 pop_name=='e4Nr5a1' node_type_id=='487661754' static_synapse 2.3 e2e.json
2053 pop_name=='i1Htr3a' node_type_id=='487661754' static_synapse 3.8 i2e.json
2054 pop_name=='i5Sst' node_type_id=='487661754' static_synapse 1.5 i2e.json
2055 pop_name=='e5noRbp4' node_type_id=='487661754' static_synapse 3.0 e2e.json
2056 pop_name=='i6Sst' node_type_id=='487661754' static_synapse 1.5 i2e.json
2057 pop_name=='e6Ntsr1' node_type_id=='487661754' static_synapse 0.0 e2e.json
2058 pop_name=='e5Rbp4' node_type_id=='471087830' static_synapse 1.2 e2i.json
2059 pop_name=='e23Cux2' node_type_id=='471087830' static_synapse 1.2 e2i.json
2060 pop_name=='i6Pvalb' node_type_id=='471087830' static_synapse 1.6 i2i.json
2061 pop_name=='e4Scnn1a' node_type_id=='471087830' static_synapse 1.2 e2i.json
2062 pop_name=='i23Pvalb' node_type_id=='471087830' static_synapse 1.6 i2i.json
2063 pop_name=='i6Htr3a' node_type_id=='471087830' static_synapse 1.5 i2i.json
2064 pop_name=='i5Htr3a' node_type_id=='471087830' static_synapse 1.5 i2i.json
2065 pop_name=='i23Htr3a' node_type_id=='471087830' static_synapse 1.5 i2i.json
2066 pop_name=='e4Rorb' node_type_id=='471087830' static_synapse 1.2 e2i.json
2067 pop_name=='e4other' node_type_id=='471087830' static_synapse 1.2 e2i.json
2068 pop_name=='i5Pvalb' node_type_id=='471087830' static_synapse 1.6 i2i.json
2069 pop_name=='i4Pvalb' node_type_id=='471087830' static_synapse 1.6 i2i.json
2070 pop_name=='i23Sst' node_type_id=='471087830' static_synapse 1.5 i2i.json
2071 pop_name=='i4Htr3a' node_type_id=='471087830' static_synapse 1.5 i2i.json
2072 pop_name=='i4Sst' node_type_id=='471087830' static_synapse 1.5 i2i.json
2073 pop_name=='e4Nr5a1' node_type_id=='471087830' static_synapse 1.2 e2i.json
2074 pop_name=='i1Htr3a' node_type_id=='471087830' static_synapse 3.8 i2i.json
2075 pop_name=='i5Sst' node_type_id=='471087830' static_synapse 1.5 i2i.json
